timestamp,agent.name,rule.mitre.id,rule.mitre.tactic,rule.description,rule.level,rule.id
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.303",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.287",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:47:03.287",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.327",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.327",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.327",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.327",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.327",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.327",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.297",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.289",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.289",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.289",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:59.289",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:59.276",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:59.276",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.532",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.532",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.531",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.500",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.500",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.485",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.485",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.485",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.485",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:46:57.398",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.398",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.398",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.398",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.397",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.390",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.377",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.377",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.376",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.360",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.360",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.360",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.360",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.360",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.360",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.359",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.359",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.343",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.343",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.343",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.343",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.343",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.343",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.331",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.321",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.306",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.306",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.306",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.306",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:46:57.295",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.288",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.288",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.288",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.288",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.288",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.288",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.279",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.279",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.278",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.278",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.278",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.278",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.278",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.278",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:46:57.271",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: Attempt to login using a non-existent user,5,5710
