timestamp,agent.name,rule.mitre.id,rule.mitre.tactic,rule.description,rule.level,rule.id
"Jan 8, 2026 @ 09:49:27.541",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:27.541",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:27.532",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:27.532",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.597",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:49:25.597",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.589",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.588",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:25.588",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:25.578",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:25.578",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.578",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:25.578",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.569",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:49:25.569",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:49:25.561",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.561",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.561",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:25.561",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.561",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.561",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:25.551",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:25.551",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:25.544",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.544",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:25.543",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.543",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.543",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.543",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.537",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.530",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:25.530",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.558",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.558",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.549",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:23.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.561",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:21.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.507",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.507",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.507",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.507",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.507",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.507",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.500",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.492",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.484",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.484",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.484",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.484",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.484",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.484",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.476",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:19.476",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:17.503",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.503",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.503",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.503",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.495",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:17.495",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:17.495",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:17.495",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:17.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.486",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.486",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:17.486",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:17.479",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:49:17.479",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:49:17.478",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.478",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.478",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.478",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.478",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.478",ubuntu-devangs,"[""T1110.001""]","[""Credential Access""]",PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:49:17.471",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:49:17.471",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:49:15.567",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.567",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.567",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.567",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.558",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.558",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.550",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.550",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.544",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.544",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.536",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.536",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.536",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.536",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.529",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.529",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.529",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:49:15.529",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.529",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.529",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:49:15.519",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.519",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.511",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.511",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.511",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.511",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.504",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.504",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.498",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.498",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:49:15.498",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.498",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.498",ubuntu-devangs,"[""T1110""]","[""Credential Access""]",syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:49:15.498",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.490",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.490",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.490",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.490",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.490",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.490",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.483",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.483",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.483",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.483",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.483",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.483",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.475",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.475",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.475",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.475",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.475",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.475",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:49:15.475",ubuntu-devangs,"[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",sshd: authentication failed.,5,5760
